stand,plot,tag,species,status,dbh17
DNR,DNR3,2404,POGR,C,11.8
DNR,DNR3,2219,BEPA,C,12
DNR,DNR3,2403,POGR,C,12.1
DNR,DNR3,2317,POGR,C,12.2
DNR,DNR3,2328,POGR,C,12.2
DNR,DNR3,2221,BEPA,C,12.3
DNR,DNR3,2276,POGR,C,12.3
DNR,DNR3,2302,POGR,C,12.3
DNR,DNR3,2282,POGR,D,12.5
DNR,DNR3,2415,POGR,C,12.5
DNR,DNR3,2239,POGR,C,12.7
DNR,DNR3,2304,POGR,C,12.8
DNR,DNR3,2412,POGR,C,12.8
DNR,DNR3,2255,POGR,D,12.9
DNR,DNR3,2286,POGR,D,12.9
DNR,DNR3,2242,POGR,C,13
DNR,DNR3,2216,POGR,D,13.1
DNR,DNR3,2217,POGR,D,13.1
DNR,DNR3,2307,POGR,D,13.2
DNR,DNR3,2222,BEPA,C,13.3
DNR,DNR3,2332,POGR,D,13.3
DNR,DNR3,2213,PIST,D,21.8
DNR,DNR3,2299,POGR,D,13.7
DNR,DNR3,2417,POGR,C,13.8
DNR,DNR3,2330,POGR,C,14
DNR,DNR3,2321,POGR,C,14.1
DNR,DNR3,NEW_DNR3_4,QURU,C,8
DNR,DNR3,NEW_DNR3_5,QURU,C,9.4
DNR,DNR3,2319,QURU,C,9.9
DNR,DNR3,2301,POGR,C,15
DNR,DNR3,2256,QURU,C,11.2
DNR,DNR3,2265,POGR,D,15.4
DNR,DNR3,2406,QURU,C,12.2
DNR,DNR3,2281,QURU,C,12.7
DNR,DNR3,2300,QURU,C,13
DNR,DNR3,2320,QURU,C,13.4
DNR,DNR3,2267,PIST,D,27
DNR,DNR3,2264,POGR,D,21.9
PSA,PSA1,NEW_PSA1_2,PIST,,8
PSA,PSA1,NEW_PSA1_3,PIST,,8.2
PSA,PSA1,3495,PIST,O,8.5
PSA,PSA1,3964,PIST,O,8.7
PSA,PSA1,3452,PIST,O,8.9
PSA,PSA1,3455,PIST,O,9.9
PSA,PSA1,2245,PIST,C,10.3
PSA,PSA1,3951,PIST,O,11.2
PSA,PSA1,3488,PIST,O,11.9
PSA,PSA1,2555,PIST,C,12.2
PSA,PSA1,3451,PIST,O,12.2
PSA,PSA1,NEW_PSA1_1,POGR,,8
PSA,PSA1,NEW_PSA1_4,POGR,,8
PSA,PSA1,NEW_PSA1_6,POGR,,8
PSA,PSA1,3935,POGR,O,8
PSA,PSA1,2525,PIST,O,12.9
PSA,PSA1,2527,POGR,O,8.1
PSA,PSA1,2528,POGR,O,8.1
PSA,PSA1,NEW_PSA1_5,POGR,,8.2
PSA,PSA1,3466,POGR,O,8.3
PSA,PSA1,3971,POGR,O,8.3
PSA,PSA1,2551,POGR,C,8.7
PSA,PSA1,3454,POGR,O,8.7
PSA,PSA1,3450,PIST,O,15.1
PSA,PSA1,3491,POGR,C,8.9
PSA,PSA1,3922,PIRE,O,13.3
PSA,PSA1,2208,BEPA,O,9
PSA,PSA1,2523,POGR,C,9
PSA,PSA1,3945,POGR,C,9
PSA,PSA1,2210,POGR,O,9.1
PSA,PSA1,3482,POGR,C,9.1
PSA,PSA1,3961,PIST,O,15.7
PSA,PSA1,3492,PIST,C,15.8
PSA,PSA1,2202,POGR,C,9.2
PSA,PSA1,2815,POGR,C,9.2
PSA,PSA1,3457,POGR,C,9.2
PSA,PSA1,3477,POGR,C,9.2
PSA,PSA1,3965,POGR,C,9.2
PSA,PSA1,2534,POGR,C,9.3
PSA,PSA1,2201,BEPA,C,9.4
PSA,PSA1,3481,POGR,C,9.4
PSA,PSA1,2538,POGR,C,9.5
PSA,PSA1,2828,POGR,O,9.5
PSA,PSA1,2838,POGR,C,9.7
PSA,PSA1,3920,POGR,C,9.8
PSA,PSA1,3484,ACRU,O,8
PSA,PSA1,NEW_PSA1_7,ACRU,C,8
PSA,PSA1,3473,ACRU,C,8.3
PSA,PSA1,3474,ACRU,C,8.3
PSA,PSA1,2821,POGR,O,9.9
PSA,PSA1,3966,POGR,C,9.9
PSA,PSA1,2832,ACRU,C,8.4
PSA,PSA1,2835,ACRU,O,8.4
PSA,PSA1,3919,PIST,O,17.2
PSA,PSA1,2546,ACRU,O,8.7
PSA,PSA1,2810,ACRU,O,8.7
PSA,PSA1,2822,ACRU,O,8.8
PSA,PSA1,3476,POGR,C,10
PSA,PSA1,2824,ACRU,O,9.1
PSA,PSA1,2829,ACRU,O,9.1
PSA,PSA1,3475,ACRU,C,9.2
PSA,PSA1,2839,POGR,C,10.1
PSA,PSA1,2809,ACRU,O,9.4
PSA,PSA1,3486,ACRU,C,9.5
PSA,PSA1,3453,PIST,C,17.6
PSA,PSA1,3973,ACRU,O,9.7
PSA,PSA1,2531,ACRU,C,9.8
PSA,PSA1,3456,ACRU,C,10.1
PSA,PSA1,2539,POGR,C,10.3
PSA,PSA1,2535,ACRU,C,10.3
PSA,PSA1,2536,ACRU,C,10.3
PSA,PSA1,2808,ACRU,C,10.5
PSA,PSA1,3921,POGR,C,10.4
PSA,PSA1,2530,ACRU,C,11.1
PSA,PSA1,2545,POGR,C,10.5
PSA,PSA1,3472,POGR,C,10.5
PSA,PSA1,3485,POGR,C,10.7
PSA,PSA1,3494,POGR,C,10.7
PSA,PSA1,3925,POGR,O,10.7
PSA,PSA1,2548,ACRU,C,12.1
PSA,PSA1,2544,ACRU,C,12.2
PSA,PSA1,3499,ACRU,C,12.4
PSA,PSA1,3464,BEPA,O,10.8
PSA,PSA1,2552,POGR,C,10.8
PSA,PSA1,2813,POGR,O,10.8
PSA,PSA1,2830,POGR,C,10.8
PSA,PSA1,3934,POGR,C,10.8
PSA,PSA1,3498,ACRU,C,12.5
PSA,PSA1,2826,POGR,C,10.9
PSA,PSA1,3479,POGR,C,11
PSA,PSA1,3933,POGR,C,11
PSA,PSA1,3497,ACRU,C,13.4
PSA,PSA1,2825,POGR,C,11.1
PSA,PSA1,3941,POGR,C,11.2
PSA,PSA1,3927,ACRU,C,14
PSA,PSA1,3493,PIST,C,19.1
PSA,PSA1,3496,ACRU,C,14.4
PSA,PSA1,3500,POGR,C,11.5
PSA,PSA1,3944,POGR,C,11.5
PSA,PSA1,2547,POGR,C,11.6
PSA,PSA1,3490,POGR,C,11.9
PSA,PSA1,3467,POGR,C,12.3
PSA,PSA1,2549,POGR,C,12.4
PSA,PSA1,3956,POGR,C,12.5
PSA,PSA1,2553,POGR,C,12.6
PSA,PSA1,3463,PIST,C,20.7
PSA,PSA1,2524,POGR,C,12.7
PSA,PSA1,3972,POGR,C,12.7
PSA,PSA1,2537,POGR,C,12.9
PSA,PSA1,3465,BEPA,O,13.3
PSA,PSA1,2209,POGR,C,13.4
PSA,PSA1,2526,POGR,C,13.4
PSA,PSA1,3924,POGR,C,13.4
PSA,PSA1,2540,POGR,C,13.5
PSA,PSA1,2533,POGR,C,13.6
PSA,PSA1,3949,POGR,C,13.6
PSA,PSA1,3458,PIRE,C,24.2
PSA,PSA1,3459,PIRE,C,24.3
PSA,PSA1,2207,BEPA,C,13.8
PSA,PSA1,3946,POGR,C,13.8
PSA,PSA1,3959,POGR,C,13.8
PSA,PSA1,2807,PIRE,C,24.5
PSA,PSA1,3480,POGR,C,14
PSA,PSA1,3962,POGR,C,14.1
PSA,PSA1,2836,POGR,C,14.2
PSA,PSA1,2550,POGR,C,14.5
PSA,PSA1,3489,POGR,C,14.5
PSA,PSA1,3963,POGR,C,14.8
PSA,PSA1,3958,POGR,C,15
PSA,PSA1,3460,QURU,C,8.7
PSA,PSA1,3469,QURU,O,8.8
PSA,PSA1,2211,POGR,C,15.1
PSA,PSA1,3936,QURU,O,9.7
PSA,PSA1,2554,PIRE,C,26.7
PSA,PSA1,3940,PIRE,C,26.8
PSA,PSA1,2812,POGR,C,15.7
PSA,PSA1,3471,QURU,C,10.2
PSA,PSA1,3939,QURU,O,10.2
PSA,PSA1,3968,QURU,O,10.2
PSA,PSA1,3443,QURU,C,10.3
PSA,PSA1,2833,POGR,C,15.9
PSA,PSA1,3468,PIST,C,23.4
PSA,PSA1,3955,PIRE,C,27.3
PSA,PSA1,3954,PIRE,C,27.6
PSA,PSA1,3953,POGR,C,16.4
PSA,PSA1,2532,POGR,C,16.5
PSA,PSA1,3926,POGR,C,16.7
PSA,PSA1,3470,QURU,C,12.2
PSA,PSA1,3950,QURU,C,12.7
PSA,PSA1,3462,PIST,C,24.2
PSA,PSA1,3942,POGR,C,17.3
PSA,PSA1,3444,QURU,C,13.1
PSA,PSA1,2840,POGR,C,17.5
PSA,PSA1,2820,QURU,C,13.6
PSA,PSA1,3448,QURU,C,13.8
PSA,PSA1,3928,QURU,C,13.8
PSA,PSA1,3478,POGR,C,17.8
PSA,PSA1,3445,QURU,C,14
PSA,PSA1,3948,QURU,C,14
PSA,PSA1,3442,QURU,C,14.6
PSA,PSA1,3461,QURU,D,14.7
PSA,PSA1,2837,POGR,C,18.4
PSA,PSA1,3930,QURU,C,15.6
PSA,PSA1,3447,QURU,C,15.7
PSA,PSA1,3970,QURU,C,15.9
PSA,PSA1,3918,POGR,C,19.5
PSA,PSA1,3969,QURU,C,16.5
PSA,PSA1,2542,POGR,C,19.9
PSA,PSA1,3446,QURU,C,17.9
PSA,PSA1,3937,QURU,C,17.9
PSA,PSA1,2818,QURU,C,18
PSA,PSA1,2819,QURU,C,18.2
PSA,PSA1,3483,PIRE,C,32.4
PSA,PSA1,3938,QURU,C,19.3
PSA,PSA1,2205,QURU,C,21.1
PSA,PSA1,2817,QURU,C,22.5
PSA,PSA1,3487,PIRE,D,35.4
PSA,PSA1,2203,,,9.9
PSA,PSA2,NEW_PSA2_4,PIST,,8.3
PSA,PSA2,2880,PIST,O,8.9
PSA,PSA2,2653,PIST,O,12.7
PSA,PSA2,2650,POGR,O,8
PSA,PSA2,2661,POGR,O,8
PSA,PSA2,NEW_PSA2_3,POGR,,8
PSA,PSA2,2662,POGR,O,8.1
PSA,PSA2,2846,POGR,O,8.1
PSA,PSA2,NEW_PSA2_2,POGR,,8.1
PSA,PSA2,2631,PIST,O,13.1
PSA,PSA2,2641,POGR,O,8.2
PSA,PSA2,2586,POGR,O,8.3
PSA,PSA2,2862,PIST,O,13.9
PSA,PSA2,2646,POGR,O,8.5
PSA,PSA2,2855,BEPA,O,8.6
PSA,PSA2,2845,POGR,C,8.6
PSA,PSA2,2882,POGR,O,8.7
PSA,PSA2,2885,POGR,C,8.7
PSA,PSA2,2635,POGR,O,8.9
PSA,PSA2,2660,POGR,O,9
PSA,PSA2,2691,POGR,C,9
PSA,PSA2,2695,POGR,C,9
PSA,PSA2,2883,POGR,O,9
PSA,PSA2,2570,POGR,C,9.1
PSA,PSA2,2692,POGR,C,9.1
PSA,PSA2,2844,POGR,C,9.1
PSA,PSA2,2690,POGR,O,9.3
PSA,PSA2,NEW_PSA2_1,POGR,,9.4
PSA,PSA2,2891,POTR,O,9.4
PSA,PSA2,2644,POGR,O,9.5
PSA,PSA2,2578,PIRE,O,15.3
PSA,PSA2,2857,BEPA,O,9.6
PSA,PSA2,2858,BEPA,O,9.7
PSA,PSA2,2673,POGR,C,9.7
PSA,PSA2,2884,POGR,C,9.7
PSA,PSA2,2849,ACRU,O,7.7
PSA,PSA2,2666,POGR,O,9.8
PSA,PSA2,2671,POGR,O,9.8
PSA,PSA2,2874,POGR,O,9.8
PSA,PSA2,2615,ACRU,O,7.9
PSA,PSA2,2658,ACRU,O,8
PSA,PSA2,2596,ACRU,O,8.1
PSA,PSA2,2583,POGR,O,9.9
PSA,PSA2,2647,POGR,C,9.9
PSA,PSA2,2870,POGR,C,9.9
PSA,PSA2,2896,POGR,O,9.9
PSA,PSA2,2657,ACRU,O,8.5
PSA,PSA2,2848,ACRU,O,8.6
PSA,PSA2,2881,ACRU,O,8.6
PSA,PSA2,2601,ACRU,O,8.7
PSA,PSA2,2843,ACRU,O,8.7
PSA,PSA2,2877,POGR,C,10
PSA,PSA2,2686,ACRU,C,9
PSA,PSA2,2659,ACRU,C,9.1
PSA,PSA2,2900,ACRU,O,9.2
PSA,PSA2,2611,POGR,C,10.1
PSA,PSA2,2613,POGR,C,10.1
PSA,PSA2,2689,POGR,C,10.1
PSA,PSA2,2899,POGR,C,10.1
PSA,PSA2,2649,ACRU,O,9.4
PSA,PSA2,2591,ACRU,O,9.5
PSA,PSA2,2627,POGR,C,10.2
PSA,PSA2,2655,POGR,C,10.3
PSA,PSA2,2875,POGR,C,10.3
PSA,PSA2,2842,ACRU,O,10.3
PSA,PSA2,2630,ACRU,O,10.4
PSA,PSA2,2886,ACRU,C,10.5
PSA,PSA2,2685,ACRU,C,10.6
PSA,PSA2,2847,ACRU,O,10.6
PSA,PSA2,2856,BEPA,O,10.4
PSA,PSA2,2581,POGR,O,10.4
PSA,PSA2,2860,POTR,O,10.4
PSA,PSA2,2850,ACRU,O,10.7
PSA,PSA2,2619,ACRU,C,10.8
PSA,PSA2,2628,ACRU,O,10.8
PSA,PSA2,2606,ACRU,O,11.5
PSA,PSA2,2684,ACRU,C,11.5
PSA,PSA2,2645,POGR,C,10.6
PSA,PSA2,2851,POGR,C,10.6
PSA,PSA2,2897,POGR,C,10.6
PSA,PSA2,2688,ACRU,C,11.6
PSA,PSA2,2895,POGR,C,10.7
PSA,PSA2,2697,POGR,C,10.8
PSA,PSA2,2854,BEPA,O,10.9
PSA,PSA2,2618,ACRU,C,12.9
PSA,PSA2,2609,POGR,O,11
PSA,PSA2,2595,ACRU,C,13.4
PSA,PSA2,2674,POGR,C,11.1
PSA,PSA2,2687,ACRU,C,13.6
PSA,PSA2,2664,POGR,C,11.2
PSA,PSA2,2665,POGR,C,11.2
PSA,PSA2,2693,POGR,C,11.2
PSA,PSA2,2694,POGR,C,11.2
PSA,PSA2,2594,ACRU,C,14
PSA,PSA2,2569,POGR,C,11.3
PSA,PSA2,2894,POGR,C,11.3
PSA,PSA2,2652,POGR,C,11.4
PSA,PSA2,2643,POGR,O,11.5
PSA,PSA2,2556,POGR,C,11.6
PSA,PSA2,2564,POGR,C,11.6
PSA,PSA2,2571,POGR,C,11.6
PSA,PSA2,2888,POGR,C,11.6
PSA,PSA2,2563,POGR,C,11.7
PSA,PSA2,2579,POGR,C,11.7
PSA,PSA2,2654,POGR,C,11.7
PSA,PSA2,2699,POGR,C,11.8
PSA,PSA2,2604,POGR,C,11.9
PSA,PSA2,2648,POGR,C,11.9
PSA,PSA2,2859,BEPA,O,12
PSA,PSA2,2573,POGR,C,12.1
PSA,PSA2,2610,POGR,C,12.1
PSA,PSA2,2622,POGR,C,12.1
PSA,PSA2,2560,POGR,C,12.2
PSA,PSA2,2700,POGR,C,12.4
PSA,PSA2,2656,POGR,C,12.5
PSA,PSA2,2889,POGR,C,12.5
PSA,PSA2,NEW_PSA2_5,POGR,,12.5
PSA,PSA2,2682,POGR,C,12.6
PSA,PSA2,2587,POGR,C,12.7
PSA,PSA2,2612,POGR,C,12.8
PSA,PSA2,2672,POGR,C,12.8
PSA,PSA2,2892,POGR,C,12.9
PSA,PSA2,2675,PIRE,C,23.4
PSA,PSA2,2620,POGR,C,13.2
PSA,PSA2,2625,POGR,C,13.2
PSA,PSA2,2616,POGR,C,13.5
PSA,PSA2,2634,POGR,C,13.5
PSA,PSA2,2677,POGR,C,13.6
PSA,PSA2,2566,POGR,C,13.9
PSA,PSA2,2557,POGR,C,14
PSA,PSA2,2621,POGR,C,14.1
PSA,PSA2,2879,POGR,C,14.3
PSA,PSA2,2667,POGR,C,14.4
PSA,PSA2,2887,POGR,C,14.5
PSA,PSA2,2562,POGR,C,14.8
PSA,PSA2,2584,POGR,C,14.8
PSA,PSA2,2681,POGR,C,14.9
PSA,PSA2,2698,POGR,C,15
PSA,PSA2,2696,POGR,C,15.1
PSA,PSA2,2605,POGR,C,15.2
PSA,PSA2,2607,POGR,C,15.2
PSA,PSA2,2668,QURU,O,9.2
PSA,PSA2,2608,POGR,C,15.3
PSA,PSA2,2651,POGR,C,15.4
PSA,PSA2,2680,QURU,O,9.6
PSA,PSA2,2863,POGR,C,15.5
PSA,PSA2,2873,QURU,O,9.8
PSA,PSA2,2852,POGR,C,15.8
PSA,PSA2,2572,POGR,C,15.9
PSA,PSA2,2890,POGR,C,16
PSA,PSA2,2585,QURU,C,10.8
PSA,PSA2,2861,POGR,C,16.1
PSA,PSA2,2876,POGR,C,16.3
PSA,PSA2,2588,POGR,C,16.5
PSA,PSA2,2629,POGR,C,16.5
PSA,PSA2,2602,QURU,C,12.5
PSA,PSA2,2841,PIRE,C,28.5
PSA,PSA2,2565,POGR,C,17.3
PSA,PSA2,2869,POGR,C,17.4
PSA,PSA2,2633,POGR,C,17.5
PSA,PSA2,2575,QURU,C,13.5
PSA,PSA2,2574,QURU,O,13.8
PSA,PSA2,2603,POGR,C,17.8
PSA,PSA2,2683,POGR,D,18.3
PSA,PSA2,2568,POGR,C,18.5
PSA,PSA2,2582,POGR,C,18.5
PSA,PSA2,2868,POGR,C,18.5
PSA,PSA2,2637,QURU,C,15.1
PSA,PSA2,2670,QURU,C,15.1
PSA,PSA2,2663,POGR,C,18.9
PSA,PSA2,2865,QURU,C,16
PSA,PSA2,2864,QURU,C,16.6
PSA,PSA2,2590,POGR,C,19.7
PSA,PSA2,2617,POGR,C,20
PSA,PSA2,2576,QURU,C,17.8
PSA,PSA2,2589,POGR,C,20.9
PSA,PSA2,2678,QURU,C,18.7
PSA,PSA2,2577,QURU,C,18.9
PSA,PSA2,2593,QURU,C,19
PSA,PSA2,2669,QURU,C,19
PSA,PSA2,2598,QURU,C,19.4
PSA,PSA2,2599,QURU,C,19.5
PSA,PSA2,2639,QURU,C,19.8
PSA,PSA2,2679,QURU,C,19.8
PSA,PSA2,2561,QURU,C,20.9
PSA,PSA2,2559,QURU,C,21.7
PSA,PSA2,2638,QURU,C,21.9
PSA,PSA2,2640,QURU,C,23.3
PSA,PSA2,2867,QURU,C,27.2
PSA,PSA2,2558,QURU,C,33
PSA,PSA3,1981,PIST,O,9.7
PSA,PSA3,1665,PIST,O,10.6
PSA,PSA3,1653,PIST,O,10.7
PSA,PSA3,1603,PIST,O,12.3
PSA,PSA3,1654,BEPA,O,8.1
PSA,PSA3,1675,PIRE,O,10.3
PSA,PSA3,1561,POGR,O,8.3
PSA,PSA3,1518,PIST,O,14.1
PSA,PSA3,1515,POGR,C,8.5
PSA,PSA3,1976,POGR,O,8.5
PSA,PSA3,1569,PIRE,O,11.8
PSA,PSA3,1611,POGR,O,8.7
PSA,PSA3,1658,BEPA,C,8.9
PSA,PSA3,2000,POGR,O,8.9
PSA,PSA3,1659,BEPA,C,9.1
PSA,PSA3,1663,POGR,C,9.1
PSA,PSA3,1627,POGR,O,9.2
PSA,PSA3,1530,POGR,C,9.3
PSA,PSA3,1669,BEPA,O,9.6
PSA,PSA3,1677,PIRE,O,15.6
PSA,PSA3,1645,POGR,C,9.7
PSA,PSA3,1990,POGR,C,9.7
PSA,PSA3,1524,POGR,O,9.8
PSA,PSA3,1551,ACRU,C,8
PSA,PSA3,1604,POGR,O,9.9
PSA,PSA3,1613,ACRU,O,8.4
PSA,PSA3,1544,ACRU,O,8.7
PSA,PSA3,1546,ACRU,O,8.8
PSA,PSA3,1562,BEPA,O,10
PSA,PSA3,1630,POGR,O,10
PSA,PSA3,1502,ACRU,O,8.9
PSA,PSA3,1527,ACRU,O,9
PSA,PSA3,1513,ACRU,O,9.1
PSA,PSA3,1620,ACRU,O,9.2
PSA,PSA3,1619,ACRU,O,9.3
PSA,PSA3,1559,POGR,C,10.1
PSA,PSA3,1526,ACRU,C,9.4
PSA,PSA3,1537,POGR,C,10.2
PSA,PSA3,1511,ACRU,C,10.1
PSA,PSA3,1547,ACRU,C,10.2
PSA,PSA3,1601,POGR,C,10.3
PSA,PSA3,1548,ACRU,C,10.5
PSA,PSA3,1998,ACRU,O,10.5
PSA,PSA3,1516,POGR,O,10.4
PSA,PSA3,1980,POGR,D,10.4
PSA,PSA3,1549,ACRU,C,10.7
PSA,PSA3,1525,ACRU,C,11.1
PSA,PSA3,1536,POGR,C,10.5
PSA,PSA3,1634,POGR,C,10.6
PSA,PSA3,1649,POGR,O,10.6
PSA,PSA3,1617,ACRU,C,11.7
PSA,PSA3,1625,ACRU,C,11.8
PSA,PSA3,1521,ACRU,O,11.9
PSA,PSA3,1568,POGR,C,10.7
PSA,PSA3,1637,ACRU,C,12.2
PSA,PSA3,1504,POGR,O,10.8
PSA,PSA3,1621,ACRU,C,12.7
PSA,PSA3,1683,ACRU,C,12.9
PSA,PSA3,1678,POGR,D,11
PSA,PSA3,1506,ACRU,C,13.3
PSA,PSA3,1550,POGR,D,11.1
PSA,PSA3,1507,ACRU,C,13.8
PSA,PSA3,1622,POGR,D,11.2
PSA,PSA3,1635,ACRU,C,14
PSA,PSA3,1501,POGR,C,11.4
PSA,PSA3,1519,POGR,C,11.4
PSA,PSA3,1588,POGR,C,11.5
PSA,PSA3,1618,POGR,C,11.5
PSA,PSA3,1510,POGR,C,11.8
PSA,PSA3,1989,ACRU,C,16.2
PSA,PSA3,1681,PIRE,C,21.1
PSA,PSA3,1545,POGR,C,11.9
PSA,PSA3,1985,POGR,D,11.9
PSA,PSA3,1520,POGR,C,12
PSA,PSA3,1684,POGR,C,12.2
PSA,PSA3,1602,POGR,D,12.3
PSA,PSA3,1638,POGR,C,12.3
PSA,PSA3,1664,POGR,C,12.3
PSA,PSA3,1543,POGR,D,12.4
PSA,PSA3,1644,POGR,C,12.4
PSA,PSA3,1656,POGR,C,12.5
PSA,PSA3,1508,POGR,C,12.7
PSA,PSA3,1573,POGR,D,12.7
PSA,PSA3,1636,POGR,D,12.7
PSA,PSA3,1688,POGR,C,12.7
PSA,PSA3,1585,POGR,C,12.8
PSA,PSA3,1626,POGR,C,12.8
PSA,PSA3,1512,POGR,C,12.9
PSA,PSA3,1503,POGR,D,13
PSA,PSA3,1977,POGR,D,13
PSA,PSA3,1984,POGR,D,13
PSA,PSA3,1685,POGR,C,13.1
PSA,PSA3,1538,POGR,D,13.2
PSA,PSA3,1608,POGR,D,13.2
PSA,PSA3,1671,POGR,C,13.2
PSA,PSA3,1646,POGR,D,13.3
PSA,PSA3,1614,POGR,D,13.4
PSA,PSA3,1610,POGR,C,13.5
PSA,PSA3,1612,POGR,D,13.6
PSA,PSA3,1686,POGR,C,13.6
PSA,PSA3,1633,POGR,D,13.8
PSA,PSA3,1676,POGR,C,13.9
PSA,PSA3,NEW_PSA3#1,POGR,C,14
PSA,PSA3,1570,POGR,C,14.1
PSA,PSA3,1631,POGR,D,14.2
PSA,PSA3,1670,POGR,D,14.2
PSA,PSA3,1542,POGR,C,14.3
PSA,PSA3,1662,POGR,C,14.3
PSA,PSA3,1522,POGR,D,14.4
PSA,PSA3,1641,POGR,D,14.4
PSA,PSA3,1553,BEPA,C,14.5
PSA,PSA3,1541,POGR,C,14.5
PSA,PSA3,1655,POGR,D,14.5
PSA,PSA3,1647,QURU,O,8.1
PSA,PSA3,1624,POGR,D,14.9
PSA,PSA3,1983,POGR,D,15
PSA,PSA3,1979,QURU,O,9
PSA,PSA3,1680,PIRE,C,26.3
PSA,PSA3,1532,POGR,C,15.3
PSA,PSA3,1643,POGR,D,15.3
PSA,PSA3,1648,POGR,C,15.4
PSA,PSA3,1668,POGR,C,15.4
PSA,PSA3,1667,POGR,D,15.5
PSA,PSA3,1623,POGR,D,15.6
PSA,PSA3,1554,POGR,C,15.7
PSA,PSA3,1505,POGR,D,15.8
PSA,PSA3,1558,POGR,D,15.8
PSA,PSA3,1982,POGR,D,15.8
PSA,PSA3,1991,POGR,D,15.8
PSA,PSA3,1531,POGR,D,16.1
PSA,PSA3,1629,POGR,D,16.2
PSA,PSA3,1509,QURU,O,11.4
PSA,PSA3,1577,POGR,C,16.4
PSA,PSA3,1672,POGR,D,16.4
PSA,PSA3,1999,POGR,C,16.4
PSA,PSA3,1609,POGR,D,16.5
PSA,PSA3,1517,POGR,D,16.7
PSA,PSA3,1572,QURU,O,12
PSA,PSA3,1657,POGR,C,16.8
PSA,PSA3,1660,POGR,D,16.8
PSA,PSA3,1564,QURU,C,12.3
PSA,PSA3,1557,QURU,C,12.8
PSA,PSA3,1639,POGR,D,17.2
PSA,PSA3,1556,POGR,C,17.3
PSA,PSA3,1996,POGR,D,17.4
PSA,PSA3,1650,POGR,D,17.5
PSA,PSA3,1679,POGR,D,17.5
PSA,PSA3,1673,POGR,D,17.9
PSA,PSA3,1651,POGR,C,18.1
PSA,PSA3,1978,POGR,D,18.3
PSA,PSA3,1988,POGR,D,18.4
PSA,PSA3,1576,POGR,C,18.6
PSA,PSA3,1539,POGR,D,19.1
PSA,PSA3,1534,QURU,C,16.1
PSA,PSA3,1632,POGR,D,19.4
PSA,PSA3,1975,POGR,D,19.9
PSA,PSA3,1997,POGR,D,20.3
PSA,PSA3,1689,POGR,C,20.5
PSA,PSA3,1674,POGR,C,20.8
PSA,PSA3,1616,QURU,D,18.5
PSA,PSA3,1661,PIRE,D,32.9
PSA,PSA3,1606,POGR,D,22.4
PSA,PSA3,1567,QURU,D,20.3
PSA,PSA3,1560,QURU,D,21.7
PSA,PSA3,1563,QURU,D,25.7
PSA,PSA3,1523,FAGR,O,8.6
PSA,PSA3,1607,FAGR,O,11.4
RP32,RP32_1,,PIRE,I,12.5
RP32,RP32_1,,PIRE,I,12.8
RP32,RP32_1,,PIRE,I,12.8
RP32,RP32_1,,PIRE,I,12.8
RP32,RP32_1,,PIRE,I,12.9
RP32,RP32_1,,PIRE,I,12.9
RP32,RP32_1,,PIRE,I,13
RP32,RP32_1,,PIRE,I,13.4
RP32,RP32_1,,PIRE,I,13.5
RP32,RP32_1,,PIRE,I,13.6
RP32,RP32_1,,PIRE,I,13.7
RP32,RP32_1,,PIRE,I,14
RP32,RP32_1,,PIRE,I,14.1
RP32,RP32_1,,PIRE,I,14.2
RP32,RP32_1,,PIRE,I,14.2
RP32,RP32_1,,PIRE,I,14.5
RP32,RP32_1,,PIST,I,8.6
RP32,RP32_1,,PIRE,I,14.7
RP32,RP32_1,,PIRE,I,14.8
RP32,RP32_1,,PIRE,I,15.1
RP32,RP32_1,,PIRE,I,15.2
RP32,RP32_1,,PIRE,I,15.5
RP32,RP32_1,,PIRE,I,15.6
RP32,RP32_1,,PIRE,I,15.7
RP32,RP32_1,,PIRE,I,15.7
RP32,RP32_1,,PIRE,I,15.8
RP32,RP32_1,,PIRE,I,15.9
RP32,RP32_1,,PIRE,I,15.9
RP32,RP32_1,,PIST,I,12
RP32,RP32_1,,PIRE,I,16.3
RP32,RP32_1,,PIST,I,12.6
RP32,RP32_1,,PIST,I,12.7
RP32,RP32_1,,PIRE,I,16.8
RP32,RP32_1,,PIRE,I,16.9
RP32,RP32_1,,PIRE,I,17.8
RP32,RP32_1,,PIRE,C,17.9
RP32,RP32_1,,PIRE,I,18
RP32,RP32_1,,PIRE,I,18.3
RP32,RP32_1,,PIRE,I,18.4
RP32,RP32_1,,PIRE,C,18.6
RP32,RP32_1,,PIRE,I,18.6
RP32,RP32_1,,PIST,I,15.6
RP32,RP32_1,,PIRE,I,18.8
RP32,RP32_1,,PIRE,I,19.1
RP32,RP32_1,,PIRE,C,19.4
RP32,RP32_1,,PIRE,I,19.5
RP32,RP32_1,,PIRE,C,19.6
RP32,RP32_1,,PIRE,I,19.8
RP32,RP32_1,,PIRE,I,19.9
RP32,RP32_1,,ACRU,I,8
RP32,RP32_1,,PIRE,C,20.2
RP32,RP32_1,,ACRU,I,8.5
RP32,RP32_1,,PIST,I,17.4
RP32,RP32_1,,ACRU,I,9.2
RP32,RP32_1,,ACRU,O,9.5
RP32,RP32_1,,ACRU,I,9.6
RP32,RP32_1,,ACRU,I,9.6
RP32,RP32_1,,PIRE,I,21.6
